  0.07000000  0.30090692  0.00016203
  0.07010000  0.30090822  0.00016227
  0.07020000  0.30090951  0.00016251
  0.07030000  0.30091081  0.00016275
  0.07040000  0.30091210  0.00016299
  0.07050000  0.30091339  0.00016323
  0.07060000  0.30091469  0.00016347
  0.07070000  0.30091598  0.00016371
  0.07080000  0.30091728  0.00016396
  0.07090000  0.30091857  0.00016420
  0.07100000  0.30091987  0.00016444
  0.07110000  0.30092116  0.00016468
  0.07120000  0.30092245  0.00016492
  0.07130000  0.30092375  0.00016516
  0.07140000  0.30092504  0.00016540
  0.07150000  0.30092634  0.00016564
  0.07160000  0.30092763  0.00016589
  0.07170000  0.30092893  0.00016613
  0.07180000  0.30093022  0.00016637
  0.07190000  0.30093151  0.00016661
  0.07200000  0.30093281  0.00016685
  0.07210000  0.30093410  0.00016709
  0.07220000  0.30093540  0.00016733
  0.07230000  0.30093669  0.00016758
  0.07240000  0.30093799  0.00016782
  0.07250000  0.30093928  0.00016806
  0.07260000  0.30094057  0.00016830
  0.07270000  0.30094187  0.00016854
  0.07280000  0.30094316  0.00016878
  0.07290000  0.30094446  0.00016903
  0.07300000  0.30094575  0.00016927
  0.07310000  0.30094704  0.00016951
  0.07320000  0.30094834  0.00016975
  0.07330000  0.30094963  0.00016999
  0.07340000  0.30095093  0.00017023
  0.07350000  0.30095222  0.00017048
