    Freq(Hz),                     FSD, Direction=,3, M0=,231.60, Q=,10.00, RMS=,1648.78
      108.49,             3420.941830,
      108.74,             3354.459501,
      108.99,             3283.845667,
      109.25,             3209.459860,
      109.50,             3131.781109,
      109.75,             3051.373653,
      110.01,             2968.854723,
      110.27,             2884.869607,
      110.52,             2800.059437,
      110.78,             2715.046641,
      111.04,             2630.418315,
      111.30,             2546.717916,
      111.56,             2464.441099,
      111.82,             2384.029486,
      112.08,             2305.877940,
      112.34,             2230.333523,
      112.60,             2157.700697,
      112.86,             2088.248589,
      113.12,             2022.215156,
      113.39,             1959.813417,
      113.65,             1901.236646,
      113.92,             1846.662531,
      114.18,             1796.261486,
      114.45,             1750.195613,
      114.71,             1708.628051,
      114.98,             1671.720903,
      115.25,             1639.640426,
      115.52,             1612.554956,
      115.79,             1590.640103,
      116.06,             1574.073555,
      116.33,             1563.036116,
      116.60,             1557.706516,
      116.87,             1558.259323,
      117.14,             1564.853522,
      117.41,             1577.630432,
      117.69,             1596.697081,
      117.96,             1622.119974,
      118.24,             1653.905343,
      118.51,             1691.984609,
      118.79,             1736.197747,
      119.06,             1786.275628,
      119.34,             1841.822351,
      119.62,             1902.300696,
      119.90,             1967.024848,
      120.18,             2026.901547,
      120.46,             2083.684813,
      120.74,             2140.927365,
      121.02,             2197.416562,
      121.30,             2251.902353,
      121.58,             2303.145078,
      121.86,             2349.969502,
      122.15,             2391.314694,
      122.43,             2426.277665,
      122.72,             2454.150781,
      123.00,             2474.448778,
      123.29,             2486.911876,
      123.58,             2491.501630,
      123.87,             2488.382218,
      124.15,             2477.884079,
      124.44,             2460.472733,
      124.73,             2436.702028,
      125.02,             2407.183999,
      125.31,             2372.549386,
      125.61,             2333.421658,
      125.90,             2290.400380,
      126.19,             2244.048751,
      126.49,             2194.887366,
      126.78,             2143.392137,
      127.08,             2090.001569,
      127.37,             2035.115721,
      127.67,             1979.102437,
      127.96,             1922.304624,
      128.26,             1865.035054,
      128.56,             1807.586758,
      128.86,             1750.226786,
      129.16,             1693.200369,
      129.46,             1636.726758,
      129.76,             1581.003386,
      130.07,             1526.198589,
      130.37,             1472.460958,
      130.67,             1419.909992,
      130.98,             1368.645446,
      131.28,             1318.744213,
      131.59,             1270.263446,
      131.89,             1223.242629,
      132.20,             1177.704624,
      132.51,             1133.658783,
      132.82,             1091.103027,
      133.13,             1050.022808,
      133.44,             1010.397761,
      133.75,              972.199933,
      134.06,              935.395449,
      134.37,              899.946486,
      134.68,              865.812413,
      135.00,              832.950317,
      135.31,              801.316242,
      135.63,              770.865922,
      135.94,              741.555092,
      136.26,              713.340212,
      136.58,              686.178887,
      136.89,              660.029864,
      137.21,              634.853553,
      137.53,              610.611818,
      137.85,              587.268187,
      138.17,              564.787850,
      138.50,              543.137450,
      138.82,              522.285192,
      139.14,              502.200941,
      139.46,              482.855602,
      139.79,              464.221638,
      140.12,              446.272760,
      140.44,              428.983822,
      140.77,              412.331028,
      141.10,              396.291516,
      141.42,              380.843571,
      141.75,              365.966721,
      142.08,              351.641328,
      142.41,              337.848998,
      142.75,              324.572276,
      143.08,              311.794534,
      143.41,              299.500291,
      143.75,              287.675207,
      144.08,              276.305461,
      144.42,              265.378481,
      144.75,              254.882731,
      145.09,              244.807198,
      145.43,              235.142322,
      145.77,              225.879062,
      146.11,              217.009417,
      146.45,              208.526426,
      146.79,              200.424165,
      147.13,              192.697335,
      147.47,              185.341987,
      147.81,              178.355108,
      148.16,              171.734515,
      148.50,              165.479378,
      148.85,              159.590008,
      149.20,              154.067652,
      149.54,              148.914908,
      149.89,              144.135828,
      150.24,              139.735505,
      150.59,              135.720795,
      150.94,              132.099805,
      151.29,              128.882301,
      151.65,              126.079922,
      152.00,              123.705865,
      152.35,              121.775197,
      152.71,              120.305270,
      153.06,              119.315101,
      153.42,              118.826095,
      153.78,              118.861945,
      154.13,              119.448419,
      154.49,              120.613678,
      154.85,              122.388480,
      155.21,              124.805245,
      155.57,              127.898990,
      155.94,              131.706397,
      156.30,              136.265497,
      156.66,              141.615568,
      157.03,              147.796097,
      157.39,              154.845947,
      157.76,              162.802109,
      158.13,              171.698562,
      158.50,              181.563883,
      158.87,              192.419477,
      159.24,              204.276877,
      159.61,              217.134838,
      159.98,              230.975798,
      160.35,              245.762557,
      160.72,              261.434534,
      161.10,              277.904549,
      161.47,              295.055702,
      161.85,              312.738983,
      162.23,              330.773067,
      162.60,              348.944523,
      162.98,              367.011444,
      163.36,              384.708129,
      163.74,              401.753396,
      164.12,              417.860553,
      164.51,              432.748522,
      164.89,              446.154925,
      165.27,              457.848042,
      165.66,              467.637924,
      166.04,              475.384809,
      166.43,              481.004633,
      166.82,              484.470900,
      167.21,              485.812393,
      167.60,              485.108811,
      167.99,              482.482561,
      168.38,              478.089927,
      168.77,              472.111193,
      169.16,              464.741090,
      169.56,              456.179750,
      169.95,              446.625227,
      170.35,              436.267991,
      170.74,              425.285730,
      171.14,              413.840960,
      171.54,              402.078950,
      171.94,              390.127613,
      172.34,              378.097097,
      172.74,              366.081128,
      173.14,              354.157743,
      173.55,              342.390953,
      173.95,              330.832401,
      174.35,              319.522612,
      174.76,              308.492447,
      175.17,              297.764872,
      175.58,              287.355784,
      175.98,              277.275575,
      176.39,              267.529648,
      176.81,              258.119666,
      177.22,              249.044381,
      177.63,              240.299638,
      178.04,              231.879617,
      178.46,              223.777044,
      178.87,              215.983503,
      179.29,              208.489642,
      179.71,              201.285588,
      180.13,              194.737526,
      180.54,              189.286245,
      180.97,              184.019303,
      181.39,              178.930464,
      181.81,              174.013390,
      182.23,              169.261847,
      182.66,              164.669703,
      183.08,              160.230828,
      183.51,              155.939195,
      183.94,              151.789090,
      184.36,              147.774692,
      184.79,              143.890702,
      185.22,              140.131822,
      185.66,              136.492855,
      186.09,              132.969021,
      186.52,              129.555645,
      186.96,              126.248154,
      187.39,              123.042185,
      187.83,              119.933788,
      188.26,              116.919015,
      188.70,              113.994021,
      189.14,              111.155273,
      189.58,              108.399343,
      190.02,              105.723008,
      190.47,              103.123111,
      190.91,              100.596689,
      191.35,               98.140937,
      191.80,               95.753163,
      192.25,               93.430812,
      192.69,               91.171452,
      193.14,               88.972756,
      193.59,               86.832519,
      194.04,               84.748655,
      194.50,               82.719156,
      194.95,               80.742144,
      195.40,               78.815808,
      195.86,               76.938446,
      196.31,               75.108457,
      196.77,               73.324293,
      197.23,               71.584520,
      197.69,               69.887776,
      198.15,               68.232784,
      198.61,               66.618327,
      199.07,               65.043284,
      199.54,               63.506616,
      200.00,               62.007334,
      200.47,               60.544557,
      200.93,               59.117452,
      201.40,               57.725282,
      201.87,               56.367371,
      202.34,               55.043139,
      202.81,               53.752085,
      203.28,               52.493773,
      203.76,               51.267871,
      204.23,               50.074120,
      204.71,               48.912373,
      205.18,               47.782537,
      205.66,               46.684654,
      206.14,               45.618848,
      206.62,               44.585327,
      207.10,               43.584424,
      207.58,               42.616575,
      208.07,               41.682300,
      208.55,               40.782253,
      209.04,               39.917172,
      209.52,               39.087889,
      210.01,               38.295338,
      210.50,               37.540528,
      210.99,               36.824539,
      211.48,               36.148472,
      211.97,               35.513451,
      212.47,               34.920544,
      212.96,               34.370740,
      213.46,               33.864859,
      213.96,               33.403473,
      214.45,               32.986821,
      214.95,               32.614705,
      215.45,               32.286408,
      215.96,               32.000538,
      216.46,               31.755027,
      216.96,               31.546997,
      217.47,               31.372811,
      217.97,               31.228053,
      218.48,               31.107599,
      218.99,               31.005818,
      219.50,               30.916683,
      220.01,               30.834053,
      220.52,               30.751890,
      221.04,               30.664532,
      221.55,               30.566897,
      222.07,               30.454694,
      222.58,               30.324504,
      223.10,               30.173906,
      223.62,               30.001413,
      224.14,               29.806466,
      224.66,               29.589343,
      225.19,               29.351002,
      225.71,               29.093001,
      226.24,               28.817325,
      226.76,               28.526281,
      227.29,               28.222413,
      227.82,               27.908342,
      228.35,               27.586727,
      228.88,               27.260176,
      229.42,               26.931172,
      229.95,               26.602013,
      230.49,               26.274797,
      231.02,               25.951374,
      231.56,               25.633291,
      232.10,               25.321870,
      232.64,               25.018117,
      233.18,               24.722791,
      233.73,               24.436360,
      234.27,               24.159105,
      234.82,               23.891055,
      235.36,               23.632119,
      235.91,               23.382047,
      236.46,               23.140557,
      237.01,               22.907381,
      237.56,               22.682299,
      238.12,               22.465291,
      238.67,               22.256544,
      239.23,               22.056515,
      239.78,               21.866015,
      240.34,               21.686134,
      240.90,               21.518349,
      241.46,               21.364394,
      242.02,               21.226245,
      242.59,               21.106082,
      243.15,               21.006182,
      243.72,               20.928903,
      244.29,               20.876584,
      244.85,               20.851500,
